ID,קישור לאתר,שם,סוג,מספר,מספר פרטי,מספר פרטי טקסט,כנסת,סטטוס,סטטוס חיצוני,קוד סיבת עצירה,סיבת עצירה,רציפות,קטגוריה של הוועדה,ועדה מטפלת,יוזם ראשון,מגדר יוזם ראשון,קוד סיעה אחרונה יוזם ראשון,סיעה אחרונה יוזם ראשון,יוזמים,מצטרפים,הוסרו,פטור ק0,הנחה ק0,דיון ק0,הצבעה ק0,פטור ק1,הנחה ק1,דיון ק1,הצבעה ק1,פטור ק2,הנחה ק2,דיון ק2,הצבעה ק2,פטור ק3,הנחה ק3,דיון ק3,הצבעה ק3,פרסום,תחילה,תום תוקף,סדרת פרסום,מספר חוברת,מספר עמוד
2212840,לאתר,"הצעת חוק הספקת החשמל (הוראת שעה), התשפ""ד–2024",פרטית,1008,4182,פ/4182/25,25,111,לדיון במליאה לקראת הקריאה הראשונה,NULL,NULL,NULL,כלכלה,ועדת הכלכלה,אופיר כץ,זכר,1096,הליכוד,"אופיר כץ, חנוך דב מלביצקי, מירב בן ארי, ינון אזולאי",NULL,"יצחק קרויזר (חזר בו, הסרה מרשימת המציעים ), זאב אלקין (מינוי לתפקיד שר בממשלה, הסרה מרשימת המציעים )",NULL,08/01/2024,17/01/2024,17/01/2024,NULL,03/04/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212869,לאתר,"חוק התגמולים לנפגעי פעולות איבה (תיקון מס' 44), התשפ""ד-2024",ממשלתית,1696,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,NULL,עבודה ורווחה,ועדת העבודה והרווחה,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27/12/2023,01/01/2024,01/01/2024,NULL,18/03/2024,26/03/2024,26/03/2024,NULL,NULL,26/03/2024,26/03/2024,27/03/2024,27/03/2024,NULL,ספר החוקים,3191,742
2212895,לאתר,"הצעת חוק משפחות חיילים שנספו במערכה (תגמולים ושיקום) (תיקון - זכויות הסתגלות לאחים שכולים), התשפ""ד-2024",פרטית,NULL,4230,פ/4230/25,25,177,נעצרה,2505,"הסרה מסד""י בד. מוקדם",NULL,NULL,NULL,מיכל שיר סגמן,נקבה,1102,יש עתיד,"מיכל שיר סגמן, יאיר לפיד, אליהו רביבו, ינון אזולאי, משה גפני, אביגדור ליברמן, מרב מיכאלי, צביקה פוגל, מיכאל מרדכי ביטון, מיכל מרים וולדיגר, מאיר כהן, קארין אלהרר, מירב כהן, מירב בן ארי, רם בן ברק, יואב סגלוביץ', בועז טופורובסקי, עידן רול, יוראי להב הרצנו, ולדימיר בליאק, רון כץ, מטי צרפתי הרכבי, טטיאנה מזרסקי, יסמין פרידמן, דבי ביטון, משה טור פז, סימון דוידסון, נאור שירי, שלי טל מירון, ירון לוי, נעמה לזימי, בועז ביסמוט, אלי דלל, אברהם בצלאל, יצחק פינדרוס, דוד ביטן, אליהו ברוכי, משה פסל, חוה אתי עטייה, ארז מלול, יוליה מלינובסקי, חמד עמאר, אפרת רייטן מרום, יצחק קרויזר, סימון מושיאשוילי, עודד פורר, יבגני סובה, אלון שוסטר, לימור סון הר מלך, אלמוג כהן, מתן כהנא, משה רוט, יונתן מישרקי, יוסף טייב, שרון ניר, קטי קטרין שטרית, אושר שקלים, גלעד קריב, גלית דיסטל אטבריאן, חנוך דב מלביצקי, משה סעדה",NULL,NULL,NULL,22/01/2024,19/03/2025,19/03/2025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212921,לאתר,"הצעת חוק מס קנייה (טובין ושירותים) (תיקון - שיעור המס על רכב חשמלי), התשפ""ד-2024",פרטית,NULL,4241,פ/4241/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,בועז טופורובסקי,זכר,1102,יש עתיד,"בועז טופורובסקי, ולדימיר בליאק, נאור שירי, מטי צרפתי הרכבי, מיכל שיר סגמן, רון כץ, יוראי להב הרצנו, נעמה לזימי",NULL,"זאב אלקין (מינוי לתפקיד שר בממשלה, הסרה מרשימת המציעים ), שרן מרים השכל (מינוי לתפקיד סגן שר בממשלה, הסרה מרשימת המציעים )",NULL,29/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212926,לאתר,"הצעת חוק לתיקון פקודת התעבורה (סייגים למתן רישיון נהיגה), התשפ""ד-2024",פרטית,NULL,4301,פ/4301/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,בועז טופורובסקי,זכר,1102,יש עתיד,"בועז טופורובסקי, שלי טל מירון",NULL,NULL,NULL,12/02/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212936,לאתר,"הצעת חוק חינוך ממלכתי (תיקון - איסור תמיכה בטרור), התשפ""ד-2024",פרטית,NULL,4170,פ/4170/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,שרון ניר,נקבה,1104,ישראל ביתנו,"שרון ניר, אביגדור ליברמן, עודד פורר, יבגני סובה, יוליה מלינובסקי, חמד עמאר",NULL,NULL,NULL,08/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212951,לאתר,"הצעת חוק מניעת ביצוע עבירות באמצעות פרסום באינטרנט (הסרת תוכן), התשפ""ד-2024",פרטית,NULL,4173,פ/4173/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,עודד פורר,זכר,1104,ישראל ביתנו,"עודד פורר, מיקי לוי, טטיאנה מזרסקי, צביקה פוגל, יבגני סובה, שרון ניר, יוליה מלינובסקי, חמד עמאר",NULL,"יצחק פינדרוס (כהונת הח""כ פסקה בשל התחדשות חברות ח""כ אחר, הסרה מרשימת המציעים ), משה רוט (כהונת הח""כ פסקה בשל התחדשות חברות ח""כ אחר, הסרה מרשימת המציעים )",NULL,08/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212958,לאתר,"חוק דחיית מועדים (הוראת שעה – חרבות ברזל) (חוזה, פסק דין או תשלום לרשות) (תיקון) (דחיית מועדים בתקופה הקובעת השנייה), התשפ""ד-2023",ממשלתית,1697,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,NULL,חוץ וביטחון,ועדת החוץ והביטחון,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,27/12/2023,27/12/2023,27/12/2023,1,27/12/2023,27/12/2023,27/12/2023,1,NULL,27/12/2023,27/12/2023,31/12/2023,31/12/2023,NULL,ספר החוקים,3141,430
2212962,לאתר,"הצעת חוק הנכים (תגמולים ושיקום) (תיקון - סיוע לבן משפחה של נכה עם הפרעה בתר-חבלתית), התשפ""ד-2024",פרטית,NULL,4201,פ/4201/25,25,177,נעצרה,2505,"הסרה מסד""י בד. מוקדם",NULL,NULL,NULL,מאיר כהן,זכר,1102,יש עתיד,מאיר כהן,NULL,NULL,NULL,15/01/2024,06/03/2024,06/03/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212963,לאתר,"הצעת חוק שירות המדינה (מינויים) (תיקון מס' 21) (עדיפות למשרת מילואים פעיל בקבלה לשירות המדינה), התשפ""ה–2024",פרטית,1068,4168,פ/4168/25,25,113,הכנה לקריאה שנייה ושלישית,NULL,NULL,NULL,"חוקה, חוק ומשפט","ועדת החוקה, חוק ומשפט",מאיר כהן,זכר,1102,יש עתיד,"מאיר כהן, שרון ניר, דן אילוז, אביגדור ליברמן, עודד פורר, יבגני סובה, חמד עמאר, יוליה מלינובסקי, אביחי אברהם בוארון",NULL,NULL,NULL,08/01/2024,20/03/2024,20/03/2024,NULL,30/10/2024,05/11/2024,05/11/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212965,לאתר,"הצעת חוק זכויות הסטודנט (תיקון - העדפה מתקנת ללוחמים), התשפ""ד-2024",פרטית,NULL,4189,פ/4189/25,25,122,מוזגה עם הצעת חוק אחרת,NULL,NULL,NULL,חינוך,ועדת החינוך התרבות והספורט,מאיר כהן,זכר,1102,יש עתיד,מאיר כהן,NULL,NULL,NULL,15/01/2024,03/07/2024,03/07/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212972,לאתר,"חוק מימון הוצאות למשפחות שבויים, חטופים ונעדרים (תיקון מס' 2), התשפ""ד-2024",פרטית,991,4205,פ/4205/25,25,118,התקבלה בקריאה שלישית,NULL,NULL,NULL,עבודה ורווחה,ועדת העבודה והרווחה,ינון אזולאי,זכר,1095,"ש""ס","ינון אזולאי, ישראל אייכלר, אופיר כץ, משה גפני, ולדימיר בליאק, אברהם בצלאל, דן אילוז, חמד עמאר, סימון דוידסון, יבגני סובה, נאור שירי, אחמד טיבי, רון כץ, יסמין פרידמן, סימון מושיאשוילי, דוד ביטן, ניסים ואטורי, עודד פורר, מירב בן ארי, אושר שקלים, חוה אתי עטייה, משה רוט, יצחק פינדרוס, יעקב אשר, מירב כהן, מיקי לוי, משה טור פז, פנינה תמנו, ארז מלול, נעמה לזימי, יונתן מישרקי, אלון שוסטר, צגה מלקו",NULL,NULL,NULL,15/01/2024,24/01/2024,24/01/2024,NULL,06/02/2024,06/02/2024,06/02/2024,NULL,12/02/2024,13/02/2024,13/02/2024,NULL,NULL,13/02/2024,13/02/2024,14/02/2024,07/11/2023,NULL,ספר החוקים,3157,528
2213030,לאתר,"הצעת חוק מס רכוש וקרן פיצויים (תיקון - הוראת שעה - חרבות ברזל), התשפ""ד-2024",פרטית,NULL,4204,פ/4204/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,משה גפני,זכר,1101,יהדות התורה,"משה גפני, אופיר כץ, ינון אזולאי, ולדימיר בליאק, אורית פרקש הכהן, חנוך דב מלביצקי, אליהו רביבו, חוה אתי עטייה, יצחק קרויזר, נאור שירי, אלי דלל, נעמה לזימי, רון כץ, מיכל שיר סגמן, סימון דוידסון",NULL,"יצחק פינדרוס (כהונת הח""כ פסקה בשל התחדשות חברות ח""כ אחר, הסרה מרשימת המציעים ), אברהם בצלאל (התפטרות ח""כ מהכנסת, הסרה מרשימת המציעים )",NULL,15/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2213059,לאתר,"הצעת חוק הקאדים (תיקון - חברי הוועדה לבחירת קאדים), התשפ""ד-2024",פרטית,NULL,4178,פ/4178/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,אחמד טיבי,זכר,1103,"חד""ש-תע""ל",אחמד טיבי,NULL,NULL,NULL,08/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2213070,לאתר,"הצעת חוק מס קנייה (טובין ושירותים) (תיקון - שיעור המס על רכב חשמלי), התשפ""ד-2024",פרטית,NULL,4371,פ/4371/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,אורית פרקש הכהן,נקבה,1098,כחול לבן - המחנה הממלכתי,"אורית פרקש הכהן, מיכאל מרדכי ביטון",NULL,NULL,NULL,04/03/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2213071,לאתר,"הצעת חוק לדחיית הבחירות הכלליות לרשויות המקומיות (תיקון - מועד הבחירות), התשפ""ד-2024",פרטית,NULL,4206,פ/4206/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,ווליד טאהא,זכר,1099,"רע""ם","ווליד טאהא, מנסור עבאס, ואליד אלהואשלה, אימאן ח'טיב יאסין, יאסר חוג'יראת",NULL,NULL,NULL,15/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2213078,לאתר,"חוק עובדים זרים (תיקון מס' 24), התשפ""ד-2024",ממשלתית,1698,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,NULL,עבודה ורווחה,ועדת העבודה והרווחה,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2024,03/01/2024,03/01/2024,NULL,14/02/2024,19/02/2024,19/02/2024,NULL,NULL,19/02/2024,19/02/2024,21/02/2024,21/02/2024,NULL,ספר החוקים,3162,548
2213094,לאתר,"הצעת חוק תובענות ייצוגיות (תיקון - פניה מוקדמת), התשפ""ד-2024",פרטית,NULL,4270,פ/4270/25,25,108,הכנה לקריאה ראשונה,NULL,NULL,NULL,"חוקה, חוק ומשפט","הוועדה המשותפת של ועדת החוקה, חוק ומשפט ושל ועדת הכלכלה לדיון בהצעת חוק תובענות ייצוגיות (תיקון מס' 16) התשפ""ד-2024 (מ/1785) ",יונתן מישרקי,זכר,1095,"ש""ס","יונתן מישרקי, ששון ששי גואטה",NULL,"אליהו ברוכי (כהונת הח""כ פסקה בשל התחדשות חברות ח""כ אחר, הסרה מרשימת המציעים ), אברהם בצלאל (התפטרות ח""כ מהכנסת, העברה ליוזם השני )",NULL,05/02/2024,27/03/2024,27/03/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2213122,לאתר,"הצעת חוק הפיקוח על מעונות יום לפעוטות (תיקון - חובת מרחב מוגן כתנאי לרישיון), התשפ""ד-2024 ",פרטית,NULL,4273,פ/4273/25,25,177,נעצרה,2505,"הסרה מסד""י בד. מוקדם",NULL,NULL,NULL,נאור שירי,זכר,1102,יש עתיד,"נאור שירי, סימון דוידסון, דבי ביטון, נעמה לזימי, יסמין פרידמן, שלי טל מירון, ולדימיר בליאק, מטי צרפתי הרכבי, יוסף טייב, מיכל מרים וולדיגר, ירון לוי",NULL,NULL,NULL,05/02/2024,30/10/2024,30/10/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2213127,לאתר,"הצעת חוק איסור סיום התקשרות עם משתתף חופשי המשרת במילואים, התשפ""ד-2024 ",פרטית,NULL,4223,פ/4223/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,ששון ששי גואטה,זכר,1096,הליכוד,ששון ששי גואטה,NULL,NULL,NULL,22/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2213134,לאתר,"הצעת חוק החיילים המשוחררים (החזרה לעבודה) (תיקון - צבירת חופשה למשרתים במילואים), התשפ""ד-2024",פרטית,NULL,4224,פ/4224/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,ששון ששי גואטה,זכר,1096,הליכוד,ששון ששי גואטה,NULL,NULL,NULL,22/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2213138,לאתר,"הצעת חוק החיילים המשוחררים (החזרה לעבודה) (תיקון - הארכת תקופת ההגנה מפיטורים למשרתי מילואים), התשפ""ד-2024",פרטית,NULL,4227,פ/4227/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,ששון ששי גואטה,זכר,1096,הליכוד,ששון ששי גואטה,NULL,NULL,NULL,22/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2213142,לאתר,"הצעת חוק צער בעלי חיים (הגנה על בעלי חיים) (תיקון - איסור על זיווג ומכירה של כלבים וחתולים), התשפ״ד-2024",פרטית,NULL,4177,פ/4177/25,25,122,מוזגה עם הצעת חוק אחרת,NULL,NULL,NULL,חינוך,ועדת החינוך התרבות והספורט,חנוך דב מלביצקי,זכר,1096,הליכוד,חנוך דב מלביצקי,NULL,NULL,NULL,08/01/2024,07/02/2024,07/02/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2213233,לאתר,"הצעת חוק משפחות חיילים שנספו במערכה (תגמולים ושיקום) (תיקון - העלאת סכום הסיוע למימון שיעורי נהיגה), התשפ""ד-2024",פרטית,NULL,4363,פ/4363/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,ינון אזולאי,זכר,1095,"ש""ס",ינון אזולאי,NULL,NULL,NULL,26/02/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2213237,לאתר,"הצעת חוק הרשות הארצית לכבאות והצלה (תיקון - תגמולים לכבאים ועובדים), התשפ""ד-2024",פרטית,NULL,4198,פ/4198/25,25,150,במליאה לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,פנינה תמנו,נקבה,1098,כחול לבן - המחנה הממלכתי,"פנינה תמנו, דוד ביטן, מיכל מרים וולדיגר, קטי קטרין שטרית, יונתן מישרקי, מיכאל מרדכי ביטון, לימור סון הר מלך, יצחק קרויזר, משה סעדה, ינון אזולאי, יאסר חוג'יראת, שלי טל מירון, דבי ביטון, נאור שירי, בועז טופורובסקי, שמחה רוטמן, יסמין פרידמן, ירון לוי, רון כץ, ניסים ואטורי, צגה מלקו, דן אילוז, טלי גוטליב, אושר שקלים",NULL,"שרן מרים השכל (מינוי לתפקיד סגן שר בממשלה, הסרה מרשימת המציעים ), אברהם בצלאל (התפטרות ח""כ מהכנסת, הסרה מרשימת המציעים ), עידן רול (התפטרות ח""כ מהכנסת, הסרה מרשימת המציעים )",NULL,15/01/2024,13/11/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2213289,לאתר,"הצעת חוק תרומת זרע, התשפ""ד-2024",פרטית,NULL,4208,פ/4208/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,יוראי להב הרצנו,זכר,1102,יש עתיד,יוראי להב הרצנו,NULL,NULL,NULL,22/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2213308,לאתר,"הצעת חוק הגנת השכר (תיקון מס' 32) (הגברת האכיפה – ניכויים משכר עבודה), התשפ""ה–2025",פרטית,1093,4233,פ/4233/25,25,113,הכנה לקריאה שנייה ושלישית,NULL,NULL,NULL,עבודה ורווחה,ועדת העבודה והרווחה,אפרת רייטן מרום,נקבה,1100,העבודה,"אפרת רייטן מרום, אימאן ח'טיב יאסין, מנסור עבאס, ווליד טאהא",NULL,NULL,NULL,29/01/2024,27/03/2024,27/03/2024,NULL,10/02/2025,18/02/2025,18/02/2025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2213310,לאתר,"הצעת חוק הרשות הארצית לכבאות והצלה (נכים ונספים), התשפ""ד-2024",פרטית,NULL,4199,פ/4199/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,אפרת רייטן מרום,נקבה,1100,העבודה,אפרת רייטן מרום,NULL,NULL,NULL,15/01/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
